date,closed,volume,ema6,ema12,ema26,macd,wrsi6,K9,D9
105/10/27,24.05,79716801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105/10/28,22.15,49799509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105/10/31,20.85,20287411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105/11/01,20.4,13016520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105/11/02,19.05,19289510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105/11/03,19.6,10086548.0,21.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0
105/11/04,19.35,4551205.0,20.51388888888889,0.0,0.0,0.0,0.0,0.0,0.0
105/11/07,19.2,6248331.0,20.08425925925926,0.0,0.0,0.0,9.19732441471572,50.0,50.0
105/11/08,19.1,3767780.0,19.78533950617284,0.0,0.0,0.0,8.981058131939909,33.908045977011504,44.636015325670506
105/11/09,18.45,14353745.0,19.381893004115227,0.0,0.0,0.0,7.5891378739375215,23.928115307425657,37.73338198625556
105/11/10,18.6,5802598.0,19.142095336076817,0.0,0.0,0.0,11.392070111560363,19.655780575320826,31.707514849277317
105/11/11,18.2,5445900.0,18.848896890717878,19.982291666666665,0.0,0.0,10.066442448344363,13.650301804312251,25.68844383428896
105/11/14,18.5,3097917.0,18.715931260478584,19.72690972222222,0.0,0.0,18.592101529127376,15.240552080067834,22.205813249548584
105/11/15,18.5,2390376.0,18.64395417365239,19.522424768518515,0.0,0.0,18.59210152912738,16.466674359684884,20.29276695292735
105/11/16,18.95,4346156.0,18.737636115768257,19.42285397376543,0.0,0.0,32.42851161597205,29.36858750415772,23.31804047000414
105/11/17,18.75,2019568.0,18.76675741051217,19.323211644804527,0.0,0.0,29.733266697628824,34.96367372072056,27.199918220242946
105/11/18,18.8,2071003.0,18.777838273674778,19.236009704003774,0.0,0.0,31.442677032565534,39.97578248048041,31.4585396403221
105/11/21,18.75,2171960.0,18.776892182449853,19.159174753336476,0.0,0.0,30.550809149490533,45.698140701272685,36.20507332730563
105/11/22,18.75,2529675.0,18.767928121633236,19.09097896111373,0.0,0.0,30.55080914949053,49.51304618180087,40.64106427880404
105/11/23,18.65,2775450.0,18.736952081088827,19.02164913426144,0.0,0.0,28.243567659996632,48.88171332754977,43.38794729505261
105/11/24,19.0,6059205.0,18.83296805405922,19.022207611884536,0.0,0.0,45.52310083655383,59.25447555169987,48.67679004726836
105/11/25,18.8,2623900.0,18.838645369372813,18.993506343237115,0.0,0.0,39.071411259769064,57.15004252466267,51.50120753973314
105/11/28,18.75,2697280.0,18.80909691291521,18.952921952697597,0.0,0.0,37.47795985691223,46.433361683108394,49.81192558752489
105/11/29,19.0,3676046.0,18.860231275276806,18.954518293914663,0.0,0.0,49.76932201476308,53.17779667762782,50.9338826175592
105/11/30,19.05,2546522.0,18.93182085018454,18.97459857826222,0.0,0.0,52.0325322976347,60.45186445175193,54.106543228956774
105/12/01,19.05,2528882.0,18.979547233456362,18.99133214855185,19.35480769230769,0.0,52.032532297634695,65.30124296783467,57.838109808582736
105/12/02,18.9,1448564.0,18.961364822304244,18.980276790459875,19.32174556213018,0.0,43.55486634778022,60.20082864522302,58.62568275412949
105/12/05,19.0,2111109.0,18.97007654820283,18.98148065871656,19.296034365043244,0.0,50.06375983045748,62.35610798570423,59.86915783132107
105/12/06,18.9,2875700.0,18.946717698801887,18.96790054893047,19.265570183116843,0.0,43.97821454727534,56.72225380865128,58.82018982376447
105/12/07,18.85,1644037.0,18.918645132534593,18.950333790775392,19.234564784415547,0.0,40.98875928195166,49.93604799364647,55.858809213725145
105/12/08,18.9,2304843.0,18.91659675502306,18.944028158979492,19.209790570229735,0.0,45.43932715670659,48.442213813946104,53.38661074713213
105/12/09,18.95,2128500.0,18.940231170015373,18.951273465816243,19.192691295596678,0.0,49.96741526226535,48.96147587596406,51.91156579007611
105/12/12,18.75,2557718.0,18.89765411334358,18.92814455484687,19.16344581132001,0.0,35.7328538225053,32.64098391730938,45.488038499153866
105/12/13,18.7,2739701.0,18.848436075562386,18.898453795705723,19.131642287372316,-0.2717257968368389,32.91945621380726,21.76065594487292,37.57891098106022
105/12/14,18.7,1256560.0,18.803124050374922,18.867461496421438,19.099400572959063,-0.26376845277699607,32.919456213807265,17.840437296581992,30.99941975290081
105/12/15,18.65,2351800.0,18.752082700249947,18.83121791368453,19.064831298116058,-0.25773743910790253,29.567207640889563,14.923927894690868,25.64092246683083
105/12/16,18.5,5472521.0,18.6638884668333,18.773931594737107,19.020421198260976,-0.2554878719910959,21.63568307258538,17.7924225180292,23.024755817230286
105/12/19,18.25,2134350.0,18.542592311222197,18.694942995614255,18.965004183010134,-0.2584025350720524,14.081072378540126,13.616000976931772,19.88850420379745
105/12/20,18.25,1685955.0,18.45339487414813,18.624952496345212,18.911926938163198,-0.264116916421239,14.081072378540126,10.831719949533488,16.869576119042794
105/12/21,18.45,1856163.0,18.443929916098753,18.591627080287676,18.87447101984295,-0.2678623210480461,38.7277257583713,15.993076457583735,16.577409565223107
105/12/22,18.2,2620039.0,18.38345327739917,18.536772566906397,18.827396326008877,-0.27241460865893297,27.076851189355537,10.66205097172249,14.605623367389569
105/12/23,18.25,1607880.0,18.33480218493278,18.48689380575533,18.782019685546654,-0.2769568628854113,31.987475078367442,11.552478425592833,13.587908386790657
105/12/26,18.35,1365924.0,18.33570145662185,18.461994838129442,18.747825863581525,-0.27873169539874565,41.45004433903128,17.958062540138922,15.044626437906745
105/12/27,18.35,1098396.0,18.340467637747903,18.443329031774535,18.717223874075252,-0.2777643247791398,41.45004433903127,24.093253814638228,18.060835563483906
105/12/28,18.35,1205900.0,18.343645091831934,18.42777419314545,18.68897588376177,-0.2744517979465761,41.45004433903128,29.395502543092345,21.839057890020054
105/12/29,18.35,1009087.0,18.345763394554623,18.414811827621207,18.662900815780095,-0.2691792359890383,41.45004433903127,38.64462074301414,27.440912174351414
105/12/30,18.4,1839367.0,18.35967559636975,18.410259856351008,18.641716137643165,-0.2616346450496621,48.831141027926186,49.57260430486647,34.8181428845231
106/01/03,18.85,4731840.0,18.4981170642465,18.471049880292508,18.651968742439845,-0.24549148846919705,78.33206457286126,60.49938326206791,43.3785563437047
106/01/04,18.8,7970370.0,18.590411376164333,18.52170823357709,18.661432685329086,-0.22433808112575665,72.74036186628753,65.82311825314336,50.86007698018426
106/01/05,19.2,13423711.0,18.806107584109554,18.641006861314242,18.705745555688388,-0.1924182037754345,83.82497732198068,66.46272399671925,56.06095931902926
106/01/06,19.4,5951855.0,18.987405056073033,18.759172384428535,18.755303589866205,-0.15316080410788172,86.99734687013192,70.74526427367488,60.95572763724446
106/01/09,19.25,8186421.0,19.087436704048688,18.847226987023777,18.796241775261112,-0.11233160093377237,73.9449593808632,69.78255713483088,63.89800413643993
106/01/10,19.3,4641251.0,19.162457802699127,18.92477248918648,18.835953946394874,-0.07210157218869648,75.42006997964376,70.33122856607775,66.04241227965254
106/01/11,19.25,2894930.0,19.199971868466083,18.983143740988734,18.869726719749114,-0.034997853503033194,70.62212921265716,69.50653332976613,67.19711929635707
106/01/12,19.3,3776474.0,19.22081457897739,19.029703117490612,18.89994004899918,-0.002045669104140213,72.70575749150947,70.14721269603459,68.18048376291624
106/01/13,19.35,7893946.0,19.263876385984926,19.083085931242177,18.93456004523001,0.028068641919121052,74.84656888373321,71.12378282299748,69.16158344960998
106/01/16,19.35,3911403.0,19.292584257323284,19.127571609368484,18.9665169648277,0.05466584244345353,74.84656888373321,69.63807743755395,69.32041477892464
106/01/17,19.3,3601018.0,19.299222838215524,19.15839300780707,18.993131044456337,0.07678506662490953,67.25086967484049,64.07244378189873,67.57109111324934
106/01/18,19.15,4844207.0,19.257815225477017,19.161160839839223,19.007120964113543,0.09223602844506354,49.25573300833858,50.12236992867307,61.75485071839058
106/01/19,19.0,1967067.0,19.188543483651344,19.142634033199354,19.010419351489425,0.10023175909803658,37.28391722392844,33.41491328578205,52.308204907521066
106/01/20,19.0,2987952.0,19.12569565576756,19.118861694332796,19.009617862913316,0.10203417356232529,37.28391722392844,25.609942190521412,43.408784001854514
106/01/23,19.1,3544513.0,19.11296377051171,19.113634745277327,19.015608796535368,0.10123252859825213,49.14907083174766,27.073294793681082,37.96362093246337
106/01/24,19.1,3378049.0,19.10864251367447,19.111362287731108,19.022100427571107,0.09883839491060183,49.149070831747665,28.048863195787533,34.658701686904756
106/02/02,19.0,4536202.0,19.09326167578298,19.103218573109256,19.025208086988716,0.09467281315258949,38.62611092284532,22.032575463858404,30.449992945889306
