date,closed,volume,ema6,ema12,ema26,macd,wrsi6,K9,D9
 99/01/04,38.1,5193627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/05,38.0,5837662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/06,38.0,18112579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/07,37.25,18777125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/08,37.5,8489098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/11,38.25,11947311.0,37.824999999999996,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/12,38.05,4690309.0,37.912499999999994,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/13,37.65,11751882.0,37.854166666666664,0.0,0.0,0.0,39.52569169960474,50.0,50.0
 99/01/14,37.65,16981205.0,37.80694444444444,0.0,0.0,0.0,39.52569169960474,49.275362318840514,49.75845410628017
 99/01/15,38.0,7276013.0,37.846296296296295,0.0,0.0,0.0,51.19305856832972,58.9371980676328,52.81803542673105
 99/01/18,38.0,2174571.0,37.88086419753086,0.0,0.0,0.0,51.19305856832972,65.37842190016099,57.00483091787436
 99/01/19,37.9,5362236.0,37.89140946502057,37.856249999999996,0.0,0.0,47.4283255389475,66.77402039720873,60.26122741098582
 99/01/20,37.9,2641050.0,37.894272976680384,37.86354166666666,0.0,0.0,47.42832553894749,66.7382358203613,62.42023021411097
 99/01/21,37.75,1853147.0,37.85034865112026,37.84670138888888,0.0,0.0,40.92719561959041,55.6032683246853,60.14790958430242
 99/01/22,38.15,13146100.0,37.92939910074684,37.88683449074073,0.0,0.0,58.938231214633305,58.12147712873756,59.47243209911414
 99/01/25,38.0,3624183.0,37.9445994004979,37.90152874228394,0.0,0.0,51.82736167682885,54.53712510336896,57.827329767199075
 99/01/26,37.8,8634089.0,37.904732933665265,37.88877395190329,0.0,0.0,43.44145608373399,45.13001322680734,53.59489092040183
 99/01/27,38.4,13879720.0,38.090655289110174,37.984394959919406,0.0,0.0,64.25992626002909,48.97556437342715,52.055115404743596
 99/01/28,38.35,3597535.0,38.22710352607345,38.07032913326617,0.0,0.0,61.97857489611439,50.42815402672931,51.512794945405496
 99/02/01,38.25,4381498.0,38.2930690173823,38.12944094438848,0.0,0.0,42.20175685052962,49.1743249067085,50.73330493250649
