date,closed,volume,ema6,ema12,ema26,macd,wrsi6,K9,D9
 99/01/04,68.9,6112124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/05,68.4,10416665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/06,69.4,10166927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/07,68.8,12422225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/08,68.5,6828104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/11,69.3,10260523.0,68.89583333333333,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/12,69.4,7223469.0,69.08055555555556,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/13,68.7,8481062.0,69.0037037037037,0.0,0.0,0.0,45.89371980676329,50.0,50.0
 99/01/14,70.5,21827196.0,69.38580246913581,0.0,0.0,0.0,66.7260843731432,64.51612903225804,54.83870967741935
 99/01/15,71.1,21460095.0,70.00720164609054,0.0,0.0,0.0,71.16671815466997,70.78853046594979,60.155316606929496
 99/01/18,71.5,18021630.0,70.48813443072703,0.0,0.0,0.0,73.94815683209586,74.85192811205165,65.05418710863688
 99/01/19,69.9,15911045.0,70.41708962048469,69.56666666666666,0.0,0.0,50.54424831663322,66.21334214562316,65.44057212096564
 99/01/20,68.6,17862858.0,69.91139308032312,69.45555555555556,0.0,0.0,38.62530874781257,51.234426678642386,60.705190306857894
 99/01/21,67.7,9696079.0,69.19926205354875,69.17546296296297,0.0,0.0,32.297964887668854,37.42425830863741,52.9448796407844
 99/01/22,65.5,14344223.0,68.0578413690325,68.60871913580247,0.0,0.0,21.81529384256038,26.801357390943483,44.230372224170765
 99/01/25,65.7,8267615.0,67.19689424602167,68.08643261316872,0.0,0.0,24.48889241581086,22.995776722167463,37.152173723503
 99/01/26,64.2,11788830.0,66.33126283068111,67.50536051097394,0.0,0.0,18.72578276353522,17.98203296629347,30.762126804433155
 99/01/27,64.2,7128828.0,65.62917522045407,66.95863375914496,0.0,0.0,18.725782763535218,14.639537129044143,25.387930245970153
 99/01/28,64.5,17679111.0,65.27778348030272,66.56136146595414,0.0,0.0,23.884629136256883,13.54757020724155,21.44114356639395
 99/02/01,64.4,10185072.0,64.96018898686849,66.18863455496178,0.0,0.0,32.4589127158077,12.60314204292296,18.49514305857029
 99/02/02,65.3,13348596.0,65.10679265791232,66.05719546246814,0.0,0.0,45.67686186141181,16.97352326671053,17.987936461283702
 99/02/03,66.4,10953939.0,65.47119510527489,66.08099621872346,0.0,0.0,57.791866792041304,30.64901551114039,22.208296144569264
 99/02/04,64.8,9082657.0,65.35579673684992,65.92166351560287,0.0,0.0,41.598827269436995,32.813629388379276,25.743407225839267
 99/02/05,61.4,9584593.0,64.20386449123329,65.25138626300239,0.0,0.0,24.262959020131806,22.516778566611833,24.66786433943012
 99/02/06,62.0,3485319.0,63.4109096608222,64.68032188583531,0.0,0.0,30.40478452433885,21.07179177168062,23.469173483513618
 99/02/08,61.2,6624107.0,62.76560644054813,64.14610157152943,67.01442307692308,0.0,26.912830628940796,15.259982393241643,20.73277645342296
