date,closed,volume,ema6,ema12,ema26,macd,wrsi6,K9,D9
 99/01/04,100.5,7395773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/05,99.8,5635605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/06,99.4,6002551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/07,97.6,7348583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/08,97.5,5501822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/11,98.8,5541165.0,98.99166666666667,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/12,98.0,3601025.0,98.71944444444445,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/13,96.3,5296304.0,98.01296296296296,0.0,0.0,0.0,18.20728291316527,50.0,50.0
 99/01/14,98.2,5333932.0,97.9753086419753,0.0,0.0,0.0,40.866747671121914,45.51282051282055,48.50427350427352
 99/01/15,98.1,5239645.0,98.03353909465021,0.0,0.0,0.0,40.16399968155402,41.88034188034188,46.296296296296305
 99/01/18,98.6,3198482.0,98.13069272976679,0.0,0.0,0.0,45.760265569748135,49.82498982498979,47.47252747252747
 99/01/19,98.1,7114398.0,98.05379515317786,98.41666666666667,0.0,0.0,41.142731083167874,52.57149859300387,49.17218451268627
 99/01/20,98.9,9209731.0,98.26919676878525,98.4638888888889,0.0,0.0,50.695133824077416,64.93272319993365,54.425697408435404
 99/01/21,97.3,3240371.0,98.06279784585684,98.32824074074075,0.0,0.0,36.48405939200421,54.7827350068523,54.54470994124103
 99/01/22,94.6,6916720.0,97.06686523057122,97.7860339506173,0.0,0.0,23.272992386539006,40.521823337901495,49.87041440679452
 99/01/25,94.5,5310990.0,96.16124348704749,97.21336162551442,0.0,0.0,22.904379299452334,34.03209275158347,44.590973855057506
 99/01/26,92.0,11451900.0,95.04916232469833,96.48196802126203,0.0,0.0,15.526709600207537,22.68806183438898,37.290003181501326
 99/01/27,93.5,10034506.0,94.49110821646555,95.96414001771836,0.0,0.0,31.429415539751012,22.26823169911646,32.28274602070637
 99/01/28,94.6,11694660.0,94.66907214431036,95.80761668143197,0.0,0.0,41.1747754536129,27.226440180363326,30.59731074059202
 99/02/01,95.0,6192582.0,94.90438142954024,95.7355139011933,0.0,0.0,31.429124175622245,32.4366744059565,31.21043196238018
 99/02/02,93.7,5385158.0,94.6445876196935,95.46709491766109,0.0,0.0,26.531018478434152,29.719687699209107,30.713517207989824
 99/02/03,95.5,5124184.0,94.75472507979566,95.3850790980509,0.0,0.0,41.64238687259331,36.72133769319253,32.71612403639073
 99/02/04,95.2,6643365.0,94.94481671986377,95.37506591504241,0.0,0.0,39.997039447726934,44.993712308282205,36.808653460354556
 99/02/05,90.5,9598877.0,93.73821114657585,94.70005492920201,0.0,0.0,22.949694271537442,30.96199178040071,34.859766233703276
 99/02/06,91.4,1994628.0,92.9671407643839,94.15421244100168,0.0,0.0,29.822768544085275,25.95533751543626,31.89162332761427
 99/02/08,92.3,8413092.0,92.93642717625592,93.94101036750139,96.28557692307693,0.0,36.60839099425336,26.965394092416435,30.249546915881655
 99/02/09,93.7,4005535.0,93.14928478417062,93.8800086395845,96.07707100591718,0.0,46.30073036342946,34.40205016789116,31.633714666551487
 99/02/10,95.6,4873542.0,93.87452318944707,94.12084053298709,96.0192193900774,0.0,57.006274131608606,49.30285931590752,37.52342954967016
 99/02/22,95.7,9183850.0,94.64134879296472,94.4632004441559,96.03120251391759,0.0,57.54088640012338,55.3685728772717,43.47181065887067
 99/02/23,94.5,5108806.0,94.66089919530981,94.5026670367966,95.92880232053932,0.0,48.80237789126521,54.41238191818115,47.1186677453075
 99/02/24,93.8,5558397.0,94.39059946353989,94.3938891973305,95.76889444972859,0.0,44.1129007574384,50.85825461212077,48.36519670091192
