108/10/07,5049634,222078598,44.05,44.15,43.85,44.00, 0.00,1804
108/10/04,6343797,278859981,44.00,44.25,43.80,44.00,-0.10,3122
108/10/03,7110063,313458555,44.10,44.30,43.90,44.10,-0.65,2750
108/10/02,4399985,196735002,44.55,44.85,44.55,44.75,-0.25,1745
108/10/01,8895183,399156974,44.85,45.00,44.75,45.00,+0.45,3310
108/09/27,6502017,290000428,44.60,44.75,44.50,44.55,-0.05,2304
108/09/26,9197315,410255792,44.40,44.75,44.40,44.60,+0.20,2949
108/09/25,11751326,522624599,44.70,44.75,44.35,44.40,-0.60,3311
108/09/24,7531356,338021360,44.80,45.00,44.65,45.00,+0.15,2375
108/09/23,6351157,284487144,44.85,45.00,44.70,44.85,-0.30,2023
108/09/20,18334804,827438930,45.15,45.30,44.90,45.15,-0.05,2851
108/09/19,8427811,381634275,45.60,45.60,45.10,45.20,-0.40,2916
108/09/18,11277893,513039210,45.50,45.60,45.30,45.60,+0.05,4371
108/09/17,17093740,774323953,45.30,45.55,44.95,45.55,+0.25,4263
108/09/16,13012558,588610930,45.25,45.40,45.05,45.30,+0.30,4965
108/09/12,10692444,481865205,45.25,45.30,44.95,45.00,+0.05,3416
108/09/11,7910410,354677087,45.00,45.00,44.65,44.95,+0.05,2906
108/09/10,18004734,809267961,44.80,45.05,44.80,44.90,+0.35,6115
108/09/09,13953567,619136216,44.00,44.55,44.00,44.55,+0.55,4762
108/09/06,7062793,310548942,44.00,44.05,43.80,44.00,+0.05,2441
108/09/05,15432259,676438878,43.45,44.00,43.45,43.95,+0.50,4282
108/09/04,7556550,328743160,43.25,43.60,43.20,43.45,+0.20,3006
108/09/03,7344533,319004928,43.50,43.70,43.25,43.25,-0.25,2443
108/09/02,2931189,127498751,43.30,43.65,43.30,43.50,-0.15,1357
108/08/30,10302797,447633755,43.25,43.65,43.20,43.65,+0.50,3445
108/08/29,8990542,388366141,43.50,43.55,43.10,43.15,-0.55,3351
108/08/28,6377091,277798585,43.50,43.70,43.40,43.70,+0.20,2594
108/08/27,18433015,801186299,43.35,43.50,43.15,43.50,+0.50,3084
108/08/26,7989417,343361981,42.75,43.25,42.75,43.00,-0.10,2907
108/08/23,6729340,290173767,43.10,43.30,42.95,43.10, 0.00,2037
108/08/22,8714740,375774368,43.10,43.35,43.00,43.10,+0.20,2696
108/08/21,10617069,457717782,42.85,43.40,42.80,42.90, 0.00,3630
108/08/20,13322398,573762784,43.25,43.40,42.90,42.90,-0.45,4426
108/08/19,14638248,634769023,43.15,43.60,43.05,43.35,+0.20,5411
108/08/16,19989306,856469442,41.90,43.50,41.85,43.15,+1.25,8825
108/08/15,10920462,458134725,41.70,42.40,41.60,41.90,-0.15,3921
108/08/14,10372885,439220957,42.65,42.65,42.05,42.05,-0.25,4242
108/08/13,12889847,546402206,42.35,42.60,42.25,42.30,+0.40,4981
108/08/12,6587475,277054222,41.75,42.40,41.75,41.90, 0.00,2812
108/08/08,8709350,364734034,41.75,42.00,41.70,41.90,+0.25,3249
108/08/07,9365278,390856939,41.70,42.00,41.50,41.65,-0.05,4033
108/08/06,14145939,587596618,41.50,42.00,41.10,41.70,-0.30,6028
108/08/05,11444731,480864337,42.20,42.30,41.95,42.00,-0.35,5085
108/08/02,13503939,572533684,42.50,42.60,42.30,42.35,-0.55,5221
108/08/01,11365235,487338712,43.00,43.00,42.80,42.90,-0.30,4577
108/07/31,14403140,623190412,43.50,43.50,43.10,43.20,-0.30,4238
108/07/30,5942303,258748970,43.55,43.65,43.50,43.50,-0.05,1968
108/07/29,6058858,263760331,43.40,43.65,43.40,43.55,+0.05,2184
108/07/26,5636942,245466706,43.65,43.65,43.40,43.50,-0.40,2289
108/07/25,4880306,213413294,43.45,43.90,43.45,43.90,+0.45,1923
108/07/24,7436727,323664461,43.50,43.70,43.40,43.45,-0.10,2984
108/07/23,7714788,336566781,43.65,43.70,43.55,43.55,-0.05,2958
108/07/22,9166521,400985304,43.50,43.90,43.50,43.60,+0.10,3492
108/07/19,6723777,293822922,43.50,43.85,43.50,43.50,+0.05,2647
108/07/18,6776307,294441439,43.40,43.60,43.35,43.45,-0.05,2739
108/07/17,11230158,489757912,43.80,43.80,43.50,43.50,-0.50,4691
108/07/16,7962019,349880586,43.85,44.00,43.85,44.00,+0.15,3574
108/07/15,6924749,303848230,44.00,44.00,43.75,43.85,-0.10,2472
108/07/12,6600943,290613261,44.15,44.15,43.95,43.95,-0.25,2384
108/07/11,5632995,248817311,44.35,44.40,44.10,44.20,-0.10,1993
108/07/10,7903356,349708034,44.30,44.45,44.10,44.30,+0.25,3534
108/07/09,7746616,341032696,44.20,44.20,43.90,44.05,-0.15,2700
