date,closed,volume,ema6,ema12,ema26,macd,wrsi6,K9,D9
 99/01/04,151.5,23703729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/05,152.5,34765658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/06,151.5,28645356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/07,150.0,28165060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/08,150.5,23525808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/11,148.5,24077820.0,150.85416666666666,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/12,148.0,34028302.0,149.98611111111111,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/13,145.5,32014362.0,148.57407407407408,0.0,0.0,0.0,15.78947368421053,50.0,50.0
 99/01/14,149.5,23761647.0,148.6327160493827,0.0,0.0,0.0,47.57536041939712,47.61904761904762,49.20634920634921
 99/01/15,152.5,28782527.0,149.7551440329218,0.0,0.0,0.0,60.868714537272545,55.555555555555564,51.32275132275132
 99/01/18,151.0,15578080.0,150.17009602194787,0.0,0.0,0.0,52.83089359100635,62.037037037037045,54.8941798941799
 99/01/19,149.0,18169884.0,149.9467306812986,150.03125,0.0,0.0,43.615655090035276,58.02469135802469,55.937683715461496
 99/01/20,147.5,27558993.0,149.29782045419907,149.69270833333334,0.0,0.0,37.69764910141213,49.099794238683124,53.658387223202034
 99/01/21,146.0,27348926.0,148.19854696946604,149.07725694444446,0.0,0.0,32.419093364154435,36.89986282578875,48.072212424064276
 99/01/22,138.0,74138933.0,145.04903131297735,147.35604745370372,0.0,0.0,17.097323270767383,26.683241883859168,40.94255557732924
 99/01/25,139.5,34306257.0,142.9076875419849,145.90087287808643,0.0,0.0,25.06572306090491,25.4078755416204,35.76432889875962
 99/01/26,136.5,38759693.0,141.06345836132326,144.47989406507202,0.0,0.0,20.36734267941582,18.843345599175503,30.124001132231584
 99/01/27,133.0,37632431.0,138.75063890754885,142.75407838756,0.0,0.0,16.133578381041954,12.562230399450335,24.270077554637833
 99/01/28,136.0,32485864.0,137.91709260503256,141.67006532296668,0.0,0.0,30.906431666796507,13.637978161037067,20.72604442343758
 99/02/01,131.5,24995571.0,135.9030617366884,140.03755443580556,0.0,0.0,25.51347293303037,11.36471271341865,17.605600520097934
 99/02/02,134.0,34335376.0,135.39370782445891,139.0937953631713,0.0,0.0,36.57985069477635,14.243141808945765,16.484780949713876
 99/02/03,138.0,22417316.0,136.01247188297262,138.78649613597608,0.0,0.0,50.655482574347616,25.181702382434434,19.38375476062073
 99/02/04,136.5,15211055.0,136.21664792198175,138.42624677998006,0.0,0.0,46.05570734029815,34.843357143845175,24.53695555502888
 99/02/05,132.5,27183874.0,135.01943194798784,137.45937231665005,0.0,0.0,35.686157196289656,30.804662338321027,26.626191149459597
 99/02/06,135.0,13776987.0,134.84628796532522,136.96614359720837,0.0,0.0,44.97749191261698,35.68795671039584,29.64677966977168
 99/02/08,134.0,22148468.0,134.77252531021682,136.57595299767365,143.12980769230768,0.0,42.06078835283239,38.606785955078706,32.63344843154069
 99/02/09,133.5,31537621.0,134.3900168734779,136.08412749806138,142.39866863905326,0.0,40.485542757844144,38.700820266348764,34.65590570981005
 99/02/10,134.5,28191042.0,134.51001124898525,135.86177291505115,141.81030951297222,0.0,45.39376626144465,44.55054684423251,37.9541194212842
 99/02/22,134.5,33147649.0,134.7150074993235,135.73897742920929,141.29605493505127,0.0,45.39376626144464,43.58925345171056,39.83249743142632
 99/02/23,134.5,24297982.0,134.60167166621565,135.5116478576744,140.76366609389348,0.0,45.39376626144465,42.94839119002927,40.87112868429397
 99/02/24,132.5,18557325.0,134.02611444414376,135.072206548062,140.15684562513246,0.0,35.32533379212788,31.410038571130624,37.71743197990619
 99/02/25,128.0,53697591.0,132.3507429627625,134.060172123385,139.2986267308915,0.0,22.09399747375551,23.970328744390113,33.135064234734166
 99/03/01,130.5,26744368.0,131.692161975175,133.4459767694875,138.61219390543832,0.0,42.2741535506136,26.58627976898735,30.95213607948523
 99/03/02,133.0,39569393.0,132.21144131678332,133.4133139745729,138.19971745117385,-5.307727200611528,52.76223698566417,35.906004694476415,32.603425617815624
 99/03/03,133.5,15501127.0,132.5992942111889,133.4069283121441,137.8285853395451,-5.1305131659694245,54.735978177907256,43.63430615995397,36.28038579852841
 99/03/04,133.5,21212411.0,132.89952947412593,133.42244026012008,137.49561723650316,-4.919045928052156,54.735978177907256,48.78650713693901,40.44909291133194
 99/03/05,134.0,18027132.0,133.26635298275062,133.51870021676675,137.226723602926,-4.6768414196735755,57.304847114093285,53.73645930341388,44.87821504202592
 99/03/08,137.5,29916506.0,134.42756865516708,134.05725018063896,137.19005255654707,-4.368033610920483,71.08794961189987,69.15763953560925,52.97135653988703
 99/03/09,138.0,24859645.0,135.5350457701114,134.6727084838658,137.23312543681268,-4.006510279325765,72.60408316117758,77.98915099475398,61.310621358176014
 99/03/10,138.0,15566079.0,136.3150305134076,135.20642373655483,137.2825004032117,-3.6204235567919896,72.60408316117758,83.87682530085048,68.8326893390675
 99/03/11,137.5,22677780.0,136.8766870089384,135.67201978046236,137.33769267988774,-3.229473425318666,67.50647456892978,83.1906108066276,73.61866316158753
 99/03/12,137.5,18370303.0,136.95945800595894,135.9141831503853,137.32133170451178,-2.8650084510802287,67.50647456892978,79.90485164886285,75.71405932401264
 99/03/15,134.0,15874305.0,136.30630533730596,135.76181929198773,137.14276772724165,-2.5681964479149655,39.53000751872467,62.158789988130785,71.19563621205202
 99/03/16,137.0,18490806.0,136.32920355820397,135.86401607665644,137.08370867129997,-2.298495677260679,57.60261944950972,63.66141554764274,68.6842293239156
 99/03/17,139.5,33219524.0,137.21946903880266,136.38668006388036,137.2311156965846,-2.0076836683493897,67.35823439641067,75.77427703176183,71.04757855986435
 99/03/18,139.5,22215001.0,137.93797935920176,136.88473338656698,137.3960298737704,-1.7084062321201965,67.35823439641068,81.07174024339677,74.3889657877085
 99/03/19,139.5,12121567.0,138.33365290613452,137.25811115547248,137.52902757578806,-1.4209082697592745,67.35823439641067,84.60338238448674,77.79377131996792
 99/03/22,137.0,9661366.0,137.97243527075634,137.25675929622707,137.50756391611205,-1.1868875397844145,48.19523564416518,73.06892158965782,76.21882140986456
 99/03/23,138.0,10599628.0,138.02329018050423,137.40146608018924,137.55505899948804,-0.980228615687292,54.41956392137777,70.93483661532743,74.45749314501886
