108/10/09,18869984,1382827132,73.50,73.80,72.90,72.90,-1.10,7885
108/10/08,28493260,2105351412,73.90,74.20,73.50,74.00,+0.60,11091
108/10/07,25366095,1866993860,73.40,74.00,73.20,73.40,+0.70,11706
108/10/04,18814662,1360137603,72.20,72.70,72.00,72.70,+0.70,9549
108/10/03,28106086,2019549226,71.80,72.20,71.50,72.00,-0.30,13528
108/10/02,26526996,1918576398,72.20,72.50,72.20,72.30,-0.30,12200
108/10/01,47479934,3442928053,72.20,73.00,72.20,72.60,-0.60,20014
108/09/27,25514894,1877490240,74.10,74.30,73.20,73.20,-0.80,11217
108/09/26,22665993,1683566362,75.00,75.00,74.00,74.00,-0.80,8846
108/09/25,18380995,1369148183,74.70,74.80,74.10,74.80,-0.10,7481
108/09/24,19777743,1481741359,74.70,75.30,74.50,74.90,+0.20,7930
108/09/23,10657229,794333608,74.50,74.70,74.20,74.70,+0.20,5397
108/09/20,33927500,2521042744,73.80,74.50,73.80,74.50,+1.00,8653
108/09/19,31821479,2354960866,74.60,74.80,73.50,73.50,-0.90,13983
108/09/18,33122317,2466647011,74.70,74.90,74.10,74.40,-0.20,13550
108/09/17,43926799,3284313874,74.90,75.50,74.50,74.60,-1.40,19504
108/09/16,42605700,3226860951,76.30,76.40,75.00,76.00, 0.00,15028
108/09/12,61561226,4648457642,75.00,76.00,74.60,76.00,+1.50,26748
108/09/11,35738526,2665190390,74.50,75.30,74.20,74.50,+0.40,14229
108/09/10,24330390,1802563745,74.80,74.80,73.80,74.10,-0.60,11187
108/09/09,20213537,1515871410,75.50,75.70,74.60,74.70,-0.30,9867
108/09/06,29362446,2213894500,75.50,75.90,75.00,75.00,+0.10,14340
108/09/05,26853451,2009112468,74.80,75.30,74.40,74.90,+0.60,11720
108/09/04,31103326,2302854103,73.90,74.50,73.70,74.30,+0.70,9126
108/09/03,14880467,1099921236,74.20,74.30,73.60,73.60,-0.40,6761
108/09/02,19418490,1437551600,74.40,74.40,73.80,74.00,-0.20,9706
108/08/30,39791593,2926659371,72.80,74.20,72.60,74.20,+2.30,16463
108/08/29,20188936,1452837808,72.40,72.40,71.80,71.90,-0.50,9559
108/08/28,14696633,1061042978,72.30,72.50,72.00,72.40,+0.20,7462
108/08/27,37138289,2681293432,72.50,72.60,72.00,72.20,+0.20,9144
108/08/26,29641247,2131214083,71.80,72.10,71.60,72.00,-1.30,15334
108/08/23,16397789,1203893184,73.50,73.90,73.20,73.30,-0.60,8009
108/08/22,23080538,1702786612,74.00,74.30,73.30,73.90,+0.40,9530
108/08/21,27098920,1989126254,73.00,73.80,72.60,73.50,+1.10,12750
108/08/20,18777661,1361574436,72.50,72.90,72.40,72.40, 0.00,8278
