date,closed,volume,ema6,ema12,ema26,macd,wrsi6,K9,D9
 99/01/04,365.5,7961593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/05,372.0,13887314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/06,373.5,12793611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/07,358.0,14578734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/08,366.5,9147797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/11,369.0,6060958.0,368.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/12,375.5,10086615.0,370.4444444444445,0.0,0.0,0.0,0.0,0.0,0.0
 99/01/13,374.5,8271600.0,371.67129629629636,0.0,0.0,0.0,60.426540284360186,50.0,50.0
 99/01/14,378.5,10369769.0,374.2808641975309,0.0,0.0,0.0,65.17931609674729,60.78431372549019,53.59477124183007
 99/01/15,377.5,9079783.0,375.5205761316873,0.0,0.0,0.0,62.91257446465947,66.66666666666667,57.952069716775604
 99/01/18,375.0,4911378.0,375.47205075445817,0.0,0.0,0.0,56.968945910482574,67.3202614379085,61.074800290486564
 99/01/19,372.0,6700186.0,374.4813671696388,371.9166666666667,0.0,0.0,50.14681498744886,63.834422657952075,61.994674412975066
 99/01/20,368.0,4111743.0,372.8625781130925,371.53472222222223,0.0,0.0,42.083498831247276,56.281771968046485,60.09037359799887
 99/01/21,368.5,7504651.0,370.9083854087283,370.7789351851852,0.0,0.0,43.44749588729099,49.84002189174114,56.67358969591296
 99/01/22,367.0,6341280.0,369.18892360581884,369.9407793209877,0.0,0.0,40.05175050819385,43.37160879739264,52.23959606307286
 99/01/25,366.5,4855916.0,368.4592824038793,369.45064943415645,0.0,0.0,38.83757230084163,38.33469572000089,47.60462928204887
 99/01/26,359.5,8668006.0,366.6811882692529,368.3963745284637,0.0,0.0,25.73224461643246,25.556463813333924,40.25524079247722
 99/01/27,334.5,19348924.0,358.03745884616865,363.78864544038635,0.0,0.0,10.51940623669401,17.037642542222617,32.516041375725685
 99/01/28,326.0,15215607.0,347.48330589744575,357.55303786698863,0.0,0.0,8.475131776749931,12.846523599576983,25.959535450342784
 99/02/01,314.5,6066320.0,336.7388705982972,350.50253155582385,0.0,0.0,8.36044595146047,9.321924823960414,20.41366524154866
 99/02/02,318.0,6036154.0,330.4092470655315,345.04377629651987,0.0,0.0,17.713842617215022,9.414616549306942,16.747315677468087
 99/02/03,315.5,4530260.0,325.98116471035434,340.39064691376655,0.0,0.0,16.28879748269851,8.15813146297882,13.884254272638332
 99/02/04,315.5,4461702.0,322.5291098069029,336.26303909480544,0.0,0.0,16.28879748269851,7.3204747387600735,11.696327761345579
 99/02/05,300.0,8928531.0,315.81107320460194,330.61503257900455,0.0,0.0,9.479927552827185,5.7575094749628555,9.716721665884672
 99/02/06,298.0,4397076.0,310.2073821364013,325.3458604825038,0.0,0.0,8.903647589632527,5.104162434785364,8.179201922184902
 99/02/08,278.0,13109193.0,300.5965880909342,318.0173837354198,350.42788461538464,0.0,5.148182738937894,3.606026989043901,6.654810277804568
 99/02/09,297.0,11779746.0,297.85605872728945,313.7436531128498,345.96227810650885,0.0,35.947288635443556,14.784970373648315,9.364863643085817
 99/02/10,307.5,6837781.0,301.07070581819295,312.70304426070817,343.0036413290851,0.0,47.29613812961752,31.83466889378752,16.85479872665305
 99/02/22,320.0,6690088.0,306.88047054546195,313.6692035505901,341.11874584223244,0.0,57.94168834976468,52.358643731389485,28.68941372823186
 99/02/23,323.0,8195828.0,312.17031369697463,315.18266962549177,339.70576539282996,0.0,60.253825020489074,64.93876578792303,40.772531081462255
 99/02/24,321.0,5465821.0,314.94687579798307,316.06889135457646,338.2283988241507,0.0,57.71551743567457,72.00538181241073,51.18348132511175
 99/02/25,318.5,4965658.0,316.3812505319887,316.5990761288137,336.76852199152376,0.0,54.285214738684815,75.06629414556755,59.14441893193035
 99/03/01,325.0,5935553.0,319.0041670213258,317.8742301073448,335.80555876140653,0.0,55.553220955141356,81.39733141057638,66.56205642481235
 99/03/02,330.0,5344910.0,322.21111134755057,319.66602508945397,335.2532080874522,-22.71176169472962,61.894834856042145,86.9751679808827,73.36642694350247
 99/03/03,323.5,7602482.0,322.5574075650337,320.26335424121163,334.32988438841744,-20.982715385224857,50.62645201205858,86.55487389201704,77.76257592634066
 99/03/04,320.0,5292285.0,321.95493837668914,320.34446186767633,333.2852778970007,-19.37433551404476,45.297768499180656,76.93401849211392,77.48639011493175
 99/03/05,322.5,3693281.0,322.1782922511261,320.72455155639693,332.46525652030834,-17.84760940401809,49.82452503361365,68.88193825400187,74.61823949462179
 99/03/08,338.5,8692060.0,326.4521948340841,323.1037929636641,332.66023678797694,-16.189376288077042,69.32178001659246,78.52998782150848,75.92215560358402
