108/10/07,2783614,142171016,51.50,51.50,50.80,51.00,-0.60,1082
108/10/04,3517065,180678658,51.30,51.70,51.00,51.60,+0.30,1143
108/10/03,4418103,225311098,50.40,51.50,50.10,51.30,+0.20,1788
108/10/02,6114690,312676450,51.30,51.80,51.00,51.10,-0.40,3131
108/10/01,6362388,330989876,53.00,53.00,51.30,51.50,-0.60,3592
108/09/27,4910422,257113259,52.30,52.60,52.00,52.10, 0.00,1836
108/09/26,11321148,590311567,52.00,52.80,51.80,52.10,-0.60,2879
108/09/25,10212533,539745275,53.70,53.70,52.10,52.70,-1.30,3901
108/09/24,6415064,348117780,54.20,54.70,54.00,54.00,-0.80,2069
108/09/23,6374316,350681093,55.00,55.40,54.70,54.80,-0.90,2149
108/09/20,111165548,6184209119,54.60,55.70,54.20,55.70,+0.60,3428
108/09/19,13280845,726301220,54.30,55.10,54.20,55.10,+0.20,3865
108/09/18,12000304,656074720,54.00,55.00,53.90,54.90,+0.20,3884
108/09/17,12093334,662193170,55.10,55.40,54.20,54.70,-1.30,4464
108/09/16,23105934,1285896004,55.00,56.20,54.60,56.00,+1.40,6230
108/09/12,12701579,696561658,54.90,55.30,54.20,54.60,-0.20,4008
108/09/11,12892991,704699296,54.00,55.00,53.90,54.80,+0.80,3855
108/09/10,13990697,756465586,54.70,54.90,53.50,54.00,-0.90,5199
108/09/09,19857522,1076882130,53.10,55.00,53.10,54.90,+1.60,5902
108/09/06,21897520,1152452479,51.00,53.50,51.00,53.30,+2.00,7402
108/09/05,8391282,427423654,51.10,51.30,50.60,51.30,+0.20,3159
108/09/04,13488542,682229186,50.10,51.10,49.80,51.10,+0.70,4590
108/09/03,5578185,281582339,50.50,51.00,50.10,50.40,-0.30,2898
108/09/02,5204907,264574562,50.60,51.60,50.30,50.70,-0.10,2435
108/08/30,12956804,648338673,49.40,50.80,49.25,50.80,+1.55,3953
108/08/29,5476370,270057870,49.05,49.50,48.95,49.25,-0.15,2892
108/08/28,7440742,365331544,49.20,49.45,48.80,49.40,-0.25,3322
108/08/27,16895049,834226157,49.50,49.65,48.60,49.65,X0.00,4766
108/08/26,13733746,684044084,49.40,50.40,49.10,50.00,+0.25,4982
108/08/23,10265499,508050838,48.80,50.10,48.40,49.75,+1.05,4693
108/08/22,10876462,527720903,47.60,48.80,47.60,48.70,+1.05,4400
108/08/21,22798436,1071084978,47.60,48.00,45.90,47.65,-0.65,8585
108/08/20,4853195,233722210,48.45,48.45,47.85,48.30,-0.15,2052
108/08/19,4764945,229349011,48.20,48.45,47.60,48.45,+0.45,2364
108/08/16,9257860,441380561,46.40,48.30,46.40,48.00,+1.15,4209
108/08/15,4404661,205606599,46.10,47.00,46.10,46.85,-0.25,2493
108/08/14,5280265,250401663,47.05,47.95,47.05,47.10,+0.30,2591
108/08/13,11107851,522686530,47.95,47.95,46.35,46.80,-1.25,4760
108/08/12,4443413,214241207,48.30,48.50,48.05,48.05,-0.60,2347
108/08/08,3205051,156261354,48.35,48.90,48.35,48.65,+0.35,1810
108/08/07,8146447,396265510,49.05,49.30,48.30,48.30,-0.75,4135
108/08/06,6518886,320287255,48.75,49.65,48.75,49.05,-0.95,3501
108/08/05,10913435,538378815,48.50,50.20,48.10,50.00,+1.15,5847
108/08/02,10760819,528018100,49.30,49.70,48.70,48.85,-1.35,4773
108/08/01,7054605,354825974,50.60,51.00,50.00,50.20,-1.20,3767
108/07/31,14238212,721009226,51.40,51.40,49.95,51.40, 0.00,4716
108/07/30,4487591,230630631,52.20,52.20,50.90,51.40,-0.70,1965
108/07/29,4647968,241302911,51.90,52.10,51.60,52.10,+0.20,2016
108/07/26,7375750,382716184,52.00,52.40,51.40,51.90,+0.20,2953
108/07/25,14892358,777917316,53.30,53.40,51.70,51.70,-1.80,5620
108/07/24,8522359,461612062,54.90,55.50,53.50,53.50,-1.80,3469
108/07/23,3835627,212755329,55.70,55.90,55.10,55.30,-0.70,1865
108/07/22,1956745,109894120,56.30,56.40,56.00,56.00,-0.30,1025
108/07/19,2817896,159176394,56.30,57.00,56.00,56.30, 0.00,1360
