108/10/07,7082149,162311787,22.85,22.95,22.85,22.95,+0.10,3494
108/10/04,12311718,281715514,22.85,23.00,22.85,22.85, 0.00,5831
108/10/03,14660517,335312591,22.90,22.90,22.85,22.85,-0.10,6350
108/10/02,8073265,185587674,23.00,23.05,22.95,22.95,-0.10,3623
108/10/01,20652311,475294391,23.30,23.30,22.95,23.05,+0.05,9069
108/09/27,13139740,302567375,23.10,23.15,23.00,23.00,-0.10,6064
108/09/26,8795904,203304037,23.10,23.20,23.05,23.10, 0.00,3231
108/09/25,12747578,294196895,23.10,23.15,23.05,23.10,-0.10,4731
108/09/24,11838697,273889812,23.15,23.20,23.05,23.20,+0.05,4655
108/09/23,12123780,281443104,23.20,23.30,23.15,23.15,-0.30,4277
108/09/20,21021641,491163032,23.15,23.45,23.10,23.45,+0.25,3474
108/09/19,9523513,220640736,23.20,23.30,23.10,23.20, 0.00,4393
108/09/18,13380357,311437719,23.15,23.35,23.15,23.20, 0.00,5630
108/09/17,15376997,358280246,23.50,23.50,23.20,23.20,-0.35,5114
108/09/16,11415555,268789514,23.55,23.60,23.45,23.55,+0.05,4262
108/09/12,11829725,278972728,23.55,23.65,23.50,23.50, 0.00,4312
108/09/11,14531677,340980577,23.40,23.55,23.35,23.50,+0.15,5040
108/09/10,13851246,322897091,23.20,23.35,23.15,23.35,+0.15,4616
108/09/09,7708654,178793841,23.15,23.25,23.15,23.20,+0.05,3166
108/09/06,9648853,223007135,23.15,23.20,23.05,23.15, 0.00,3865
108/09/05,13890899,321258908,23.00,23.20,23.00,23.15,+0.15,4897
108/09/04,14929857,343447814,23.00,23.15,22.95,23.00, 0.00,5337
108/09/03,10116829,233362903,23.20,23.20,23.00,23.00,-0.20,4207
108/09/02,7619112,176066836,23.15,23.20,23.05,23.20,+0.05,3367
108/08/30,14127578,326048249,23.00,23.15,23.00,23.15,+0.20,4805
108/08/29,14569300,333671585,23.00,23.05,22.85,22.95,-0.15,4956
108/08/28,15090420,345545722,22.85,23.10,22.80,23.10,+0.25,6457
108/08/27,33335793,762605689,22.95,23.00,22.85,22.85,-0.10,8378
108/08/26,18269335,419042777,23.00,23.05,22.85,22.95,-0.20,7761
108/08/23,12828191,295687224,23.15,23.15,23.00,23.15, 0.00,5402
108/08/22,14844145,342349949,23.05,23.15,23.00,23.15,+0.10,5562
108/08/21,11897471,274315694,23.05,23.10,23.00,23.05, 0.00,4960
108/08/20,12949654,298726065,23.05,23.15,23.05,23.05, 0.00,5357
108/08/19,14183855,327441817,23.10,23.20,23.05,23.05,-0.05,6305
108/08/16,17858377,412805119,23.00,23.30,23.00,23.10,+0.05,6200
108/08/15,14123931,325804463,23.20,23.20,23.05,23.05,-0.15,6170
108/08/14,11973101,278493406,23.25,23.40,23.20,23.20,-0.05,5326
108/08/13,11017941,256537557,23.30,23.35,23.25,23.25,-0.05,4577
108/08/12,12111751,282596898,23.30,23.45,23.25,23.30,-0.10,4360
108/08/08,9832121,230396341,23.30,23.50,23.30,23.40,+0.10,3977
108/08/07,19334428,451984819,23.40,23.50,23.30,23.30,-0.20,9209
