20120703,15338286,9810885,5527401,1543000,0,1543000,-437000,904000,1341000,6633401
20120704,18216400,7653984,10562416,3189000,0,3189000,-150000,234000,384000,13601416
20120705,3739000,4162532,-423532,2781000,51000,2730000,-336000,306000,642000,1970468
20120706,10596000,6001191,4594809,798000,62000,736000,-709000,364000,1073000,4621809
20120709,11342000,5034300,6307700,344000,160000,184000,36000,218000,182000,6527700
20120710,16635660,15058530,1577130,31000,50000,-19000,-917000,599000,1516000,641130
20120711,6928000,10272551,-3344551,341000,516000,-175000,143000,314000,171000,-3376551
20120712,10679000,26608500,-15929500,63000,1212000,-1149000,309000,585000,276000,-16769500
20120713,7580372,16261929,-8681557,600000,608000,-8000,441033,659033,218000,-8248524
20120716,4928816,4809511,119305,992000,387000,605000,-357710,127000,484710,366595
20120717,9162100,7324039,1838061,537000,450000,87000,279000,501000,222000,2204061
20120718,8412000,19803551,-11391551,1641000,200000,1441000,-899000,188000,1087000,-10849551
20120719,9345520,10070821,-725301,483000,25000,458000,-325000,219000,544000,-592301
20120720,10498100,6103726,4394374,811000,0,811000,-70000,317000,387000,5135374
20120723,5791542,16747230,-10955688,480000,1365000,-885000,59000,531000,472000,-11781688
20120724,5644000,13902207,-8258207,361000,1396000,-1035000,803000,1144000,341000,-8490207
20120725,12328100,43679400,-31351300,211000,2315000,-2104000,85000,870000,785000,-33370300
20120726,16485106,41742488,-25257382,398000,2628000,-2230000,369000,1083000,714000,-27118382
20120727,13863206,15898139,-2034933,395000,85000,310000,-188000,846000,1034000,-1912933
20120730,16951003,18449217,-1498214,618000,32000,586000,-365119,206000,571119,-1277333
20120731,17620328,12077447,5542881,25000,114000,-89000,291000,840000,549000,5744881
20120801,15033866,19964421,-4930555,994000,210000,784000,253000,616000,363000,-3893555
20120803,12097400,37899170,-25801770,308000,2155000,-1847000,-583000,484000,1067000,-28231770
20120806,26260000,6545217,19714783,5587000,778000,4809000,737000,1697000,960000,25260783
20120807,22776206,7606398,15169808,179000,1793948,-1614948,-462000,499000,961000,13092860
20120808,12384269,7863866,4520403,1208000,886000,322000,728000,1223000,495000,5570403
20120809,30609820,2167000,28442820,1417000,1234000,183000,4137000,5362000,1225000,32762820
20120810,13705000,12492257,1212743,1884000,1733000,151000,-2004000,1577000,3581000,-640257
20120813,9443000,7270000,2173000,2592000,572000,2020000,-797000,452000,1249000,3396000
20120814,14202188,15318859,-1116671,976000,100000,876000,753300,1120300,367000,512629
20120815,11011000,13352572,-2341572,611000,198000,413000,-456000,1053000,1509000,-2384572
20120816,8002000,6327587,1674413,517000,47000,470000,435000,643000,208000,2579413
20120817,7118000,12274973,-5156973,304286,275000,29286,277000,600000,323000,-4850687
20120820,8694171,6428901,2265270,74500,292000,-217500,6000,282000,276000,2053770
20120821,18425972,15784056,2641916,1288000,219000,1069000,3690000,4078000,388000,7400916
20120822,6626456,5809791,816665,676000,1164000,-488000,-23000,699000,722000,305665
20120823,12433862,6955000,5478862,906500,860000,46500,-1982000,723000,2705000,3543362
20120824,7518433,13006257,-5487824,501000,835000,-334000,54000,932000,878000,-5767824
20120827,11844010,11680200,163810,1493000,1279000,214000,-282000,901000,1183000,95810
20120828,8012716,17128454,-9115738,925000,1503000,-578000,-1149000,1203000,2352000,-10842738
20120829,7900000,19471360,-11571360,47000,699000,-652000,634000,991000,357000,-11589360
20120830,14588000,36544829,-21956829,1437000,258000,1179000,731000,2028000,1297000,-20046829
20120831,10692119,12239209,-1547090,1589000,2244000,-655000,-208000,940000,1148000,-2410090
20120903,44678000,17833201,26844799,5483000,600000,4883000,3250000,5883000,2633000,34977799
20120904,13539000,12996621,542379,1070000,703000,367000,236000,2601000,2365000,1145379
20120905,12342700,18334600,-5991900,915000,259000,656000,1708000,2284000,576000,-3627900
20120906,14118677,16904340,-2785663,439000,98000,341000,-706000,1054000,1760000,-3150663
20120907,14413200,8151495,6261705,729000,1139000,-410000,-1279000,669000,1948000,4572705
20120910,10953329,10665641,287688,50000,355000,-305000,175000,759000,584000,157688
20120911,11896600,5172000,6724600,1002000,240000,762000,-1192000,2693000,3885000,6294600
20120912,25342300,8725000,16617300,2025000,24000,2001000,1256000,2592000,1336000,19874300
20120913,24443300,7108647,17334653,172500,326000,-153500,-1538000,538000,2076000,15643153
20120914,35319000,12812510,22506490,1703000,476000,1227000,1769000,3299000,1530000,25502490
20120917,19406000,11536941,7869059,43000,264000,-221000,-2264000,692000,2956000,5384059
20120918,10858000,14555877,-3697877,386000,458000,-72000,1729000,2054000,325000,-2040877
20120919,14930900,7413955,7516945,154000,721000,-567000,1016000,2604000,1588000,7965945
20120920,13824800,6755115,7069685,95000,500000,-405000,-2301000,322000,2623000,4363685
20120921,21373178,10499450,10873728,1086000,1203000,-117000,-1609000,725000,2334000,9147728
20120924,11277100,15701687,-4424587,6000,209000,-203000,-1054000,1104000,2158000,-5681587
20120925,17488600,32133016,-14644416,200000,1324000,-1124000,282000,1635000,1353000,-15486416
20120926,14474000,47108637,-32634637,470000,1385000,-915000,524000,2252000,1728000,-33025637
20120927,15258673,30369340,-15110667,78000,479800,-401800,966000,1336000,370000,-14546467
20120928,18262300,15960266,2302034,1543000,91000,1452000,-1004000,932000,1936000,2750034
20121001,7749600,6135782,1613818,57500,201000,-143500,-448000,365000,813000,1022318
20121002,11047490,11575546,-528056,1020000,116000,904000,621200,997000,375800,997144
20121003,10476000,11089324,-613324,1491000,152500,1338500,-129200,498000,627200,595976
20121004,7056885,7891878,-834993,846000,193000,653000,12500,879000,866500,-169493
20121005,8866326,19703701,-10837375,941000,107000,834000,449340,1194000,744660,-9554035
20121008,6597014,11331169,-4734155,15000,674000,-659000,-1628600,404000,2032600,-7021755
20121009,16976600,20667441,-3690841,181000,728000,-547000,767600,1193000,425400,-3470241
20121011,15277100,50225099,-34947999,307000,421900,-114900,680700,1727000,1046300,-34382199
20121012,9632213,20339437,-10707224,654000,331000,323000,-209000,546000,755000,-10593224
20121015,6360852,8256141,-1895289,1058000,30000,1028000,650900,1219000,568100,-216389
20121016,11204300,13465909,-2261609,944000,159000,785000,-359000,407000,766000,-1835609
20121017,7886356,17291574,-9405218,1167000,15000,1152000,613000,1300000,687000,-7640218
20121018,7681200,11973888,-4292688,291000,0,291000,85000,1094000,1009000,-3916688
20121019,54315799,76983889,-22668090,215000,777000,-562000,-330000,917000,1247000,-23560090
20121022,7552000,21437395,-13885395,241000,1031434,-790434,-426000,798000,1224000,-15101829
20121023,6267820,17493811,-11225991,652000,56000,596000,-176219,854000,1030219,-10806210
20121024,7240868,17660142,-10419274,448000,263000,185000,1102000,2409000,1307000,-9132274
20121025,15078110,16503054,-1424944,1097000,41500,1055500,-618200,1059000,1677200,-987644
20121026,12108100,19896506,-7788406,2483000,0,2483000,289000,1621000,1332000,-5016406
20121029,11427758,21290539,-9862781,1439754,8800,1430954,380000,1219000,839000,-8051827
20121030,24839200,23564830,1274370,5583000,700,5582300,4678078,6203078,1525000,11534748
20121031,47855000,15853971,32001029,3746000,282000,3464000,-5050000,1302000,6352000,30415029
20121101,21993600,22392543,-398943,545000,626800,-81800,2287000,3335000,1048000,1806257
20121102,13809060,9192572,4616488,167000,52000,115000,-749200,423000,1172200,3982288
20121105,11880000,11879110,890,489000,0,489000,883000,1601000,718000,1372890
20121106,18663600,10629000,8034600,158000,145500,12500,1807000,2518000,711000,9854100
20121107,22534300,10040790,12493510,417000,0,417000,1514000,2519000,1005000,14424510
20121108,30895816,17590249,13305567,482000,130000,352000,-1868000,2403000,4271000,11789567
20121109,14607000,14251000,356000,392000,2000,390000,1517000,3011000,1494000,2263000
20121112,20902000,9257697,11644303,50000,842000,-792000,-1926000,917000,2843000,8926303
20121113,8604600,11917644,-3313044,272000,538900,-266900,-973000,990000,1963000,-4552944
20121114,31998520,15693040,16305480,665000,546000,119000,-530000,1810000,2340000,15894480
20121115,16716517,11019993,5696524,438000,0,438000,330300,1228000,897700,6464824
20121116,21300243,16531738,4768505,166000,174000,-8000,-1058000,471000,1529000,3702505
20121119,9960173,6553791,3406382,414000,259900,154100,-901000,220000,1121000,2659482
20121120,14088303,9264200,4824103,307000,894000,-587000,468000,804000,336000,4705103
20121121,12933900,17191853,-4257953,336000,12000,324000,1440000,2128000,688000,-2493953
20121122,10115000,6508449,3606551,175000,2532000,-2357000,199000,783000,584000,1448551
20121123,28860000,6794174,22065826,837000,474000,363000,711000,3287000,2576000,23139826
20121126,22863000,5070402,17792598,511500,0,511500,-1904000,986000,2890000,16400098
20121127,20684000,7947665,12736335,198000,26000,172000,-377000,1018000,1395000,12531335
20121128,27169500,23055695,4113805,2228000,65900,2162100,1021575,2163000,1141425,7297480
20121129,29331030,30588710,-1257680,628000,301000,327000,-88000,1793000,1881000,-1018680
20121130,32019400,17505873,14513527,317000,292000,25000,-2099000,729000,2828000,12439527
20121203,22779987,8472125,14307862,293000,359000,-66000,1648400,3160000,1511600,15890262
20121204,25029677,11185240,13844437,302000,186000,116000,1387000,2147000,760000,15347437
20121205,19557000,12838967,6718033,705000,109000,596000,-725000,991000,1716000,6589033
20121206,18893500,12483769,6409731,234000,1697630,-1463630,-156000,1392000,1548000,4790101
20121207,13104000,25244554,-12140554,837000,500000,337000,2859000,3694000,835000,-8944554
20121210,14433956,11645069,2788887,630000,381000,249000,1870000,3264000,1394000,4907887
20121211,44204557,16198577,28005980,275000,2265000,-1990000,-3344500,1495000,4839500,22671480
20121212,35060039,18701177,16358862,252000,932400,-680400,-1152000,877000,2029000,14526462
20121213,22618310,18932781,3685529,0,616000,-616000,-628000,251000,879000,2441529
20121214,28752030,82305671,-53553641,2000,4882300,-4880300,133000,2563000,2430000,-58300941
20121217,40457000,122278536,-81821536,0,5669000,-5669000,1431000,3038000,1607000,-86059536
20121218,33389000,37082287,-3693287,354000,416000,-62000,-647700,761000,1408700,-4402987
20121219,24073300,21165463,2907837,0,3222000,-3222000,-2126500,173000,2299500,-2440663
20121220,29152000,34538384,-5386384,0,1180000,-1180000,-844000,138000,982000,-7410384
20121221,13916000,35603164,-21687164,56000,3921000,-3865000,-100000,843000,943000,-25652164
20121222,1169200,902205,266995,478000,3616600,-3138600,54000,297000,243000,-2817605
20121224,5625000,6394213,-769213,341000,282000,59000,45000,510000,465000,-665213
20121225,4149000,2781000,1368000,0,2917900,-2917900,328000,769000,441000,-1221900
20121226,4081000,2891000,1190000,0,869000,-869000,108000,321000,213000,429000
20121227,7621646,6732000,889646,415000,699000,-284000,-1279996,477004,1757000,-674350
20121228,7863759,8302520,-438761,115000,212700,-97700,370000,974000,604000,-166461
20130102,15494200,17662652,-2168452,0,1668000,-1668000,721000,1296000,575000,-3115452
20130103,13747000,11427032,2319968,0,4709400,-4709400,734000,1436000,702000,-1655432
20130104,19285000,27094965,-7809965,3000,1961800,-1958800,159000,1150000,991000,-9609765
20130107,9392600,26995257,-17602657,17000,4463500,-4446500,-517000,666000,1183000,-22566157
20130108,11968365,24035386,-12067021,0,6228400,-6228400,453000,727000,274000,-17842421
20130109,13372913,8064713,5308200,0,1732200,-1732200,120000,1000000,880000,3696000
20130110,26075000,21810930,4264070,100000,1338000,-1238000,429000,933000,504000,3455070
20130111,12342051,8662151,3679900,101000,1560700,-1459700,-137000,1039000,1176000,2083200
20130114,18503022,28876478,-10373456,0,1578000,-1578000,-480000,862000,1342000,-12431456
20130115,12850800,64388189,-51537389,0,3519522,-3519522,-691000,1192000,1883000,-55747911
20130116,19751656,48044842,-28293186,135000,412000,-277000,504000,1641000,1137000,-28066186
20130117,14877085,12797662,2079423,111566,674000,-562434,-1390000,272000,1662000,126989
20130118,22073000,11515947,10557053,246000,2328000,-2082000,31000,761000,730000,8506053
20130121,6435000,11607047,-5172047,146000,89000,57000,-268000,409000,677000,-5383047
20130122,16373200,14206677,2166523,482000,368000,114000,179000,924000,745000,2459523
20130123,17414000,13291571,4122429,20000,772000,-752000,107000,542000,435000,3477429
20130124,9375000,63625200,-54250200,22000,2222500,-2200500,-1402000,1266000,2668000,-57852700
20130125,8927352,20991281,-12063929,548000,322000,226000,608000,1134000,526000,-11229929
20130128,6946800,4987590,1959210,0,510000,-510000,-424000,282000,706000,1025210
20130129,16850674,7768700,9081974,489000,127000,362000,583900,1163000,579100,10027874
20130130,12449819,6103400,6346419,0,17000,-17000,-603000,441000,1044000,5726419
20130131,12171954,11286127,885827,40000,180600,-140600,378000,738000,360000,1123227
20130201,9237000,5387385,3849615,0,1433000,-1433000,-365000,177000,542000,2051615
20130204,10824019,16607741,-5783722,0,1607800,-1607800,-833000,175000,1008000,-8224522
20130205,7588440,9502826,-1914386,0,2113000,-2113000,-2070000,194000,2264000,-6097386
20130206,9724000,8861251,862749,36000,368000,-332000,-1169000,843000,2012000,-638251
20130218,10676268,21310854,-10634586,0,2261200,-2261200,-1108000,569000,1677000,-14003786
20130219,10513112,6054425,4458687,0,904400,-904400,-822740,431000,1253740,2731547
20130220,13024455,8086914,4937541,110000,331500,-221500,-379000,1250000,1629000,4337041
20130221,12972826,16354612,-3381786,120000,1771000,-1651000,-1409000,210000,1619000,-6441786
20130222,7232270,11420333,-4188063,95000,4579000,-4484000,19000,362000,343000,-8653063
20130223,602000,685000,-83000,0,1176000,-1176000,-296000,175000,471000,-1555000
20130225,5538000,9833550,-4295550,0,281000,-281000,-517000,72000,589000,-5093550
20130226,6899000,21388259,-14489259,216000,564000,-348000,-710000,176000,886000,-15547259
20130227,17061000,19037474,-1976474,0,857300,-857300,-191000,147000,338000,-3024774
20130301,15121000,22444625,-7323625,0,2200100,-2200100,286000,929000,643000,-9237725
20130304,13456100,15815479,-2359379,0,3024900,-3024900,-69000,544000,613000,-5453279
20130305,12164040,25610376,-13446336,0,3319900,-3319900,-905000,917000,1822000,-17671236
20130306,14992100,23220308,-8228208,0,10412000,-10412000,1341000,1734000,393000,-17299208
20130307,6700100,10527517,-3827417,0,3710000,-3710000,480000,1080000,600000,-7057417
20130308,12131700,16442251,-4310551,3000,702100,-699100,162000,463000,301000,-4847651
20130311,7504000,7542900,-38900,0,1591500,-1591500,-320000,549000,869000,-1950400
20130312,3188000,7554696,-4366696,0,3000200,-3000200,900000,1407000,507000,-6466896
20130313,4859000,16693634,-11834634,0,468000,-468000,-837001,644000,1481001,-13139635
20130314,4739000,8112839,-3373839,0,463500,-463500,776000,1748000,972000,-3061339
20130315,20946392,12934955,8011437,437000,3369000,-2932000,-825000,924000,1749000,4254437
20130318,10753000,11395664,-642664,604000,41300,562700,948000,1832000,884000,868036
20130319,18494900,14146751,4348149,656000,0,656000,2061000,3380000,1319000,7065149
20130320,12320000,14982361,-2662361,801000,6000,795000,-296200,1933000,2229200,-2163561
20130321,13799470,9956181,3843289,270000,0,270000,-1189000,293000,1482000,2924289
20130322,15141010,10478887,4662123,1338000,16700,1321300,-286000,1283000,1569000,5697423
20130325,8267573,9618349,-1350776,667000,0,667000,-1165000,613000,1778000,-1848776
20130326,17501427,12625615,4875812,92000,1067000,-975000,33010,1114000,1080990,3933822
20130327,13987700,13151240,836460,458000,1804000,-1346000,582000,1772000,1190000,72460
20130328,11196000,14804158,-3608158,0,1740000,-1740000,-667010,485000,1152010,-6015168
20130329,4486210,4511569,-25359,302000,160000,142000,321000,523000,202000,437641
20130401,3388789,2831543,557246,48000,323000,-275000,-456000,220000,676000,-173754
20130402,8567906,4031550,4536356,113000,324000,-211000,-97000,185000,282000,4228356
20130403,5726000,8890229,-3164229,500000,6000,494000,-293000,152000,445000,-2963229
20130408,12279190,25305334,-13026144,0,119000,-119000,71000,956000,885000,-13074144
20130409,5983000,15258521,-9275521,0,103000,-103000,-369000,203000,572000,-9747521
20130410,7896769,15826449,-7929680,0,1500000,-1500000,285000,414000,129000,-9144680
20130411,2660161,18985795,-16325634,1270000,1898488,-628488,342000,973000,631000,-16612122
20130412,7092000,48265298,-41173298,0,2877000,-2877000,-1122077,742000,1864077,-45172375
20130415,15451753,44592228,-29140475,10000,3622000,-3612000,532000,1531000,999000,-32220475
20130416,15191694,47790036,-32598342,0,1237800,-1237800,2195000,2544000,349000,-31641142
20130417,14984130,19580568,-4596438,806000,1016000,-210000,-531000,694000,1225000,-5337438
20130418,4815000,34148212,-29333212,246000,837000,-591000,114000,964000,850000,-29810212
20130419,13842100,26445414,-12603314,29422,1412000,-1382578,974000,1605000,631000,-13011892
20130422,4464100,10739217,-6275117,0,422000,-422000,-276000,437000,713000,-6973117
20130423,6273000,25869571,-19596571,300000,2008694,-1708694,1715000,2167000,452000,-19590265
20130424,7688800,11678320,-3989520,730000,493000,237000,1809000,2326000,517000,-1943520
20130425,8031338,4444800,3586538,143000,473000,-330000,-1524000,179000,1703000,1732538
20130426,12376800,52930869,-40554069,0,850400,-850400,-56000,908000,964000,-41460469
20130429,8490000,35235205,-26745205,358000,72000,286000,140000,509000,369000,-26319205
20130430,13860841,33859939,-19999098,0,3775000,-3775000,2050000,2182000,132000,-21724098
20130502,10005000,21290177,-11285177,0,112000,-112000,710000,2328000,1618000,-10687177
20130503,12207000,16943558,-4736558,150000,88200,61800,1051000,1901000,850000,-3623758
20130506,5395000,8288336,-2893336,0,98000,-98000,78000,744000,666000,-2913336
20130507,14083280,20620679,-6537399,0,102000,-102000,775000,1079000,304000,-5864399
20130508,36259987,17286794,18973193,324000,24000,300000,3906000,4806000,900000,23179193
20130509,36169281,15651962,20517319,2882000,9000,2873000,2829000,4897000,2068000,26219319
20130510,20788000,27518050,-6730050,1618000,293000,1325000,969000,1909000,940000,-4436050
20130513,9816000,27607239,-17791239,571000,72000,499000,817000,1621000,804000,-16475239
20130514,11473892,10696939,776953,114000,201000,-87000,-242000,809000,1051000,447953
20130515,20399000,54276147,-33877147,70000,452500,-382500,-1189000,2270000,3459000,-35448647
20130516,17249000,44354015,-27105015,0,202000,-202000,2855000,3549000,694000,-24452015
20130517,5803260,52973845,-47170585,139000,246000,-107000,1969000,2938000,969000,-45308585
20130520,7912926,29732224,-21819298,0,916000,-916000,554000,1044000,490000,-22181298
20130521,5389000,21334681,-15945681,0,124000,-124000,669000,1224000,555000,-15400681
20130522,13521220,10747608,2773612,80000,435000,-355000,512000,1359000,847000,2930612
20130523,6416980,34752180,-28335200,0,259000,-259000,-528000,1286000,1814000,-29122200
20130524,8192036,25015625,-16823589,12000,258000,-246000,-1374000,595000,1969000,-18443589
20130527,4163665,9002650,-4838985,0,6000,-6000,667000,940000,273000,-4177985
20130528,4309000,11216677,-6907677,13000,55600,-42600,-206000,269000,475000,-7156277
20130529,10484000,17182125,-6698125,25000,0,25000,1722000,2788000,1066000,-4951125
20130530,2661000,21303851,-18642851,40000,102000,-62000,-165995,1235000,1400995,-18870846
20130531,15976700,43594616,-27617916,3000,150000,-147000,-330000,772000,1102000,-28094916
20130603,7107000,17904560,-10797560,200000,252000,-52000,341000,893000,552000,-10508560
20130604,6084000,12470000,-6386000,0,240000,-240000,-454000,407000,861000,-7080000
20130605,4934433,19227584,-14293151,0,263000,-263000,-643000,397000,1040000,-15199151
20130606,7109620,29810546,-22700926,20000,601000,-581000,-3486000,571000,4057000,-26767926
20130607,6541530,19307740,-12766210,0,1252000,-1252000,-1840000,92000,1932000,-15858210
20130610,11169050,16281157,-5112107,0,888000,-888000,634000,981000,347000,-5366107
20130611,7593995,24736000,-17142005,0,2063000,-2063000,-1186000,772000,1958000,-20391005
20130613,13369000,35537764,-22168764,60000,1494000,-1434000,-3462000,162000,3624000,-27064764
20130614,16142000,25863293,-9721293,0,357000,-357000,-2241000,818000,3059000,-12319293
20130617,11222688,41517638,-30294950,0,590000,-590000,-369000,518000,887000,-31253950
20130618,10216095,20227735,-10011640,0,354000,-354000,204000,541000,337000,-10161640
20130619,6286256,15148206,-8861950,0,784000,-784000,-638000,700000,1338000,-10283950
20130620,4350000,19067800,-14717800,0,750000,-750000,-1025000,184000,1209000,-16492800
20130621,5183368,25986716,-20803348,203000,1959800,-1756800,-245000,1097000,1342000,-22805148
20130624,4773000,17221170,-12448170,217000,133762,83238,305000,700000,395000,-12059932
20130625,13668080,14230251,-562171,130000,0,130000,1221000,2201000,980000,788829
20130626,13037830,14201690,-1163860,200000,414900,-214900,3318000,4550000,1232000,1939240
20130627,17314300,21004292,-3689992,920000,5000,915000,-1995000,1051000,3046000,-4769992
20130628,25365823,15999124,9366699,6000,526000,-520000,467000,1067000,600000,9313699
20130701,13569240,7642819,5926421,91000,515000,-424000,-373000,622000,995000,5129421
20130702,10524538,4002340,6522198,350000,812000,-462000,-452000,414000,866000,5608198
20130703,8540670,11299298,-2758628,20000,199000,-179000,-380000,234000,614000,-3317628
20130704,8641000,7851965,789035,598000,50100,547900,-364000,341000,705000,972935
20130705,11863000,1545488,10317512,71000,272000,-201000,2787000,3150000,363000,12903512
20130708,6888000,7175000,-287000,0,0,0,-432000,506000,938000,-719000
20130709,21657200,8057169,13600031,20000,0,20000,590000,1023000,433000,14210031
20130710,14121000,2958800,11162200,150000,0,150000,2832000,3836000,1004000,14144200
20130711,45350992,1740000,43610992,1513000,14762,1498238,3881000,5215000,1334000,48990230
20130712,15879000,2913000,12966000,1508000,88000,1420000,94000,713000,619000,14480000
20130715,15600141,2713243,12886898,438000,500000,-62000,650053,943053,293000,13474951
20130716,16076000,3074500,13001500,258000,0,258000,168000,345000,177000,13427500
20130717,16746106,6139232,10606874,20000,0,20000,-2595000,782000,3377000,8031874
20130718,18058200,3205897,14852303,150000,60000,90000,615000,1004000,389000,15557303
20130719,17634342,6221882,11412460,1356000,308000,1048000,-725000,707000,1432000,11735460
20130722,15701992,10997000,4704992,100000,0,100000,191000,904000,713000,4995992
20130723,15106000,8067493,7038507,1005000,500,1004500,746000,1447000,701000,8789007
20130724,18023800,3337900,14685900,489000,154000,335000,2122000,2420000,298000,17142900
20130725,14494000,3943954,10550046,184000,0,184000,252000,805000,553000,10986046
20130726,8117000,3287666,4829334,300000,0,300000,-1697000,463000,2160000,3432334
20130729,4709000,2142083,2566917,245000,800,244200,-853000,215000,1068000,1958117
20130730,11539500,3265000,8274500,2000,22000,-20000,456000,844000,388000,8710500
20130731,7773271,6247370,1525901,570000,56000,514000,-693000,262000,955000,1346901
20130801,6562000,6299800,262200,575000,80000,495000,-3480000,225000,3705000,-2722800
20130802,4492998,4040055,452943,127000,98000,29000,-388000,1303000,1691000,93943
20130805,9655191,4073414,5581777,30000,235000,-205000,4485000,4858000,373000,9861777
20130806,6934000,8718000,-1784000,0,18000,-18000,-1171000,392000,1563000,-2973000
20130807,12002000,11033669,968331,0,0,0,-1465000,30000,1495000,-496669
20130808,5069270,12791636,-7722366,300000,0,300000,-773000,380000,1153000,-8195366
20130809,7659393,16908554,-9249161,0,222000,-222000,-591000,580000,1171000,-10062161
20130812,8121000,3448130,4672870,450000,300000,150000,1416000,1924000,508000,6238870
20130813,31601969,13392340,18209629,2465000,270000,2195000,2121000,2409000,288000,22525629
20130814,14480829,11790448,2690381,702000,29000,673000,-282000,761000,1043000,3081381
20130815,11022400,9530124,1492276,407000,20000,387000,-218000,403000,621000,1661276
20130816,9243035,3915472,5327563,171000,3000,168000,795000,1158000,363000,6290563
20130819,13746420,8211672,5534748,125000,0,125000,48000,711000,663000,5707748
20130820,18833311,7454658,11378653,577000,0,577000,2152000,2966000,814000,14107653
20130822,22309123,20179364,2129759,949000,63000,886000,938000,2417000,1479000,3953759
20130823,17216000,5497178,11718822,1034000,25000,1009000,-1610000,553000,2163000,11117822
20130826,13860000,4074988,9785012,201000,0,201000,370000,784000,414000,10356012
20130827,19044160,8489911,10554249,436000,0,436000,-3148000,108000,3256000,7842249
20130828,5227000,9740693,-4513693,210000,611000,-401000,-282000,414000,696000,-5196693
20130829,9766676,7988365,1778311,0,48000,-48000,240000,417000,177000,1970311
20130830,16332255,6022595,10309660,127000,27000,100000,1454000,1878000,424000,11863660
20130902,12434000,2609314,9824686,212000,198000,14000,903000,1260000,357000,10741686
20130903,10749849,3151236,7598613,262893,194000,68893,209000,1238000,1029000,7876506
20130904,11831000,4530720,7300280,0,40000,-40000,1000000,2128000,1128000,8260280
20130905,13851817,6159500,7692317,0,148000,-148000,5433000,6109000,676000,12977317
20130906,11767331,6622141,5145190,37000,280000,-243000,17931096,18550000,618904,22833286
